,num,harold_LOC,kilby_LOC,harold_avg_numbugs_LOC,kilby_avg_numbugs_LOC,harold_CC,kilby_CC,harold_avg_bfs_CC,harold_avg_bfs_LOC,harold_avg_bfs_churn,harold_avg_exp_CC,harold_avg_exp_LOC,harold_avg_exp_churn,harold_avg_numbugs_CC,harold_avg_numbugs_churn,harold_churn,kilby_avg_bfs_CC,kilby_avg_bfs_LOC,kilby_avg_bfs_churn,kilby_avg_exp_CC,kilby_avg_exp_LOC,kilby_avg_exp_churn,kilby_avg_numbugs_CC,kilby_avg_numbugs_churn,kilby_churn
90,90.0,180.0,218.0,0.003611111111111112,0.005198776758409781,0.0,0.0,,0.00027223230490018135,0.0008498257137095615,,0.011557902337756111,0.060616610575993164,,0.016666666666666666,21.0,,0.0004440487079279727,,,0.005624072955007418,,,,0.0
91,91.0,188.0,121.0,0.0029255319148936173,0.004958677685950415,521.0,0.0,0.0008273214640280627,0.0005920891737781725,0.0019523730957487773,0.02039977588974945,0.021741103064452007,0.015683849051030183,0.007005758157389636,0.013636363636363636,22.0,,0.00017061579819064034,0.0009399127223900648,,0.008101860034358675,0.015763710673890305,,0.017777777777777774,45.0
92,92.0,357.0,205.0,0.00196078431372549,0.0039024390243902448,0.0,304.0,,0.00016522035311402242,0.00966496701523925,,0.015250291830785932,0.1137399584800201,,0.05238095238095238,21.0,0.00025134825356442464,0.0001123719696411465,,0.009671446580523166,0.002299234284045148,,0.009649122807017543,,0.0
93,93.0,205.0,112.0,0.0024390243902439024,0.003571428571428569,0.0,0.0,,0.00012689419090198187,0.0015607985480943732,,0.009995839194785121,0.022810722989439487,,0.01,25.0,,0.00011351783915983318,,,0.007786722473420501,,,,0.0
94,94.0,149.0,250.0,0.004362416107382551,0.004266666666666661,0.0,0.0,,0.00039789360000324833,0.0011847146602137538,,0.014802174256756392,0.04476374221500138,,0.006250000000000001,24.0,,0.00026787512588116833,0.00038490587961887134,,0.0034636441402908506,0.008661248930710002,,0.010256410256410246,52.0
95,95.0,159.0,107.0,0.0028301886792452833,0.0024922118380062315,434.0,303.0,0.0006586265441133422,0.0004280382152518573,,0.020561068954718164,0.015488251613199881,,0.005760368663594471,,0.0,0.000275027502750275,4.823484014268107e-05,,0.0040809470168573754,0.003995347089532548,,0.008140814081408139,,0.0
96,96.0,294.0,243.0,0.0035714285714285718,0.003840877914951989,0.0,0.0,,0.0002993938047088163,0.005942275042444821,,0.006317799256176881,0.03164662002219543,,0.019354838709677424,31.0,,8.754698527552959e-05,,,0.0036470269337867496,,,,0.0
97,97.0,139.0,112.0,0.0014388489208633094,0.0035714285714285696,0.0,274.0,,7.616411408078624e-05,0.004669540229885056,,0.0007276063795592288,0.014419171405361482,,0.021875,16.0,0.00038269712807168443,0.00028435656740037445,0.0002873890820650212,0.006826284865097748,0.004895820603690578,0.007513275336120224,0.006082725060827251,0.013836477987421384,53.0
98,98.0,165.0,163.0,0.0030303030303030303,0.0036809815950920237,0.0,0.0,,0.0005444646098003631,0.006273179199873745,,0.008761046697683577,0.010852494142867222,,0.021739130434782605,23.0,,0.0004162573598008141,,,0.003345631261578509,,,,0.0
99,99.0,150.0,91.0,0.0016666666666666668,0.007326007326007321,416.0,0.0,0.0008427276746242265,0.00024400080661423693,0.000574712643678163,0.01602173550792566,0.0016950988356349854,0.0452477660438668,0.005408653846153846,0.0075000000000000015,20.0,,0.00044680898155218446,,,0.004256009174743133,,,,0.0
100,100.0,327.0,165.0,0.002446483180428135,0.005252525252525252,0.0,290.0,,0.00021645382040993034,0.002117362371445858,,0.013561900313926423,0.03150216626049286,,0.03125,24.0,0.00014498037990068416,0.00013122158137263886,,0.006429013893395479,0.0021943126733545886,,0.00597701149425287,,0.0
101,101.0,153.0,94.0,0.007516339869281047,0.004255319148936168,0.0,0.0,,0.0008125452237761408,0.0012258413729423388,,0.025909289611681874,0.07283338321433147,,0.01842105263157895,19.0,,0.0002437273681729556,0.0006492818148089264,,0.0032328959103070506,0.011311962541083256,,0.02105263157894736,38.0
102,102.0,138.0,210.0,0.002898550724637681,0.006031746031746031,0.0,0.0,,0.00019507789964666783,0.004425764956856752,,0.0065164412107512415,0.01848188153717564,,0.03157894736842106,19.0,,0.00029552102814942716,,,0.004673306448327839,,,,0.0
103,103.0,170.0,104.0,0.003529411764705882,0.00192307692307692,384.0,208.0,0.001233552631578947,0.00021173623714458556,0.0035060221085629452,0.0229752657053892,0.01304534811487552,0.1022967284543239,0.007552083333333334,0.020454545454545454,22.0,0.000158561856069409,8.351731350220779e-05,,0.0039553448048957,0.0022907481739817066,,0.005769230769230771,,0.0
104,104.0,255.0,165.0,0.0027450980392156863,0.0036363636363636355,0.0,0.0,,0.0003819555650451351,,,0.007187949645061404,,,,0.0,,0.00010146785071256378,0.00010931785657497214,,0.00417087902117842,0.002177974877313042,,0.007017543859649115,38.0
105,105.0,151.0,78.0,0.0033112582781456954,0.000854700854700855,0.0,0.0,,0.00031249624403552844,0.0031037113022436085,,0.017298701857640108,0.10020367557895668,,0.030434782608695653,23.0,,1.936633356572936e-05,,,0.0002686933824658372,,,,0.0
106,106.0,124.0,166.0,0.0016129032258064516,0.007630522088353413,355.0,269.0,0.0009014766152876121,0.00014392209667661918,0.008790834845735014,0.022308451303542053,0.004634967637116432,0.06137286758732737,0.007464788732394366,0.021875000000000002,16.0,0.0004511131826128628,0.00036702702046858144,,0.005854462079558359,0.003517062261020129,,0.006195786864931846,,0.0
107,107.0,111.0,115.0,0.0027027027027027033,0.004637681159420291,0.0,0.0,,0.00016077783772883592,0.002140630089813391,,0.005320511413119049,0.05811410360557394,,0.026923076923076925,26.0,,0.0006622444064976579,0.00014244447977950942,,0.0010246587570201205,0.00535770564134887,,0.008771929824561408,38.0
108,108.0,267.0,107.0,0.0043071161048689145,0.006230529595015577,0.0,232.0,,0.0005437848787019856,0.005847953216374273,,0.01790511657341402,0.07297590035201731,,0.024999999999999998,18.0,0.00037330277459457544,0.0003823493425944226,,0.004386854370077585,0.007980700814659066,,0.006321839080459773,,0.0
109,109.0,164.0,208.0,0.0027439024390243905,0.0032051282051282046,0.0,0.0,,0.0002895695926106269,0.003868564332792054,,0.002981910403994372,0.05024869240527601,,0.028947368421052635,19.0,,0.00012346037648152454,,,0.0021899881555570203,,,,0.0
110,110.0,156.0,87.0,0.005769230769230769,0.004597701149425285,375.0,0.0,0.001341399475700745,0.00031799215102300407,0.004886220857182743,0.014037367993501216,0.013405472584999694,0.06567518590264323,0.006666666666666667,0.023076923076923075,13.0,,0.00014469099790487464,0.0005997867424915587,,0.004903985133181917,0.01037001626998105,,0.019607843137254884,51.0
111,111.0,112.0,148.0,0.002232142857142857,0.0031531531531531543,0.0,221.0,,0.0003672975542304038,0.002256968681651079,,0.004518683996750606,0.08560894832218956,,0.03461538461538461,13.0,0.0003258100823410935,9.951416673471063e-05,,0.008387878412534978,0.0009464661410769199,,0.008446455505279038,,0.0
112,112.0,276.0,75.0,0.0036231884057971015,0.0017777777777777785,0.0,0.0,,0.0002674101545718369,0.0020647570951366416,,0.008032725446104557,0.08109349062268215,,0.013043478260869565,23.0,,2.853306478684122e-05,,,0.0023895067008839394,,,,0.0
113,113.0,137.0,172.0,0.005109489051094891,0.0034883720930232575,0.0,0.0,,0.0003422222810991741,0.0005209383612287421,,0.01006836765551715,0.043370340283419115,,0.008333333333333335,18.0,,0.0001119756902971967,,,0.0009636043527562816,,,,0.0
114,114.0,92.0,70.0,0.004891304347826087,0.00857142857142857,341.0,209.0,0.0013678143178757895,0.0001874062968515742,,0.02668280244863748,0.021010666478296195,,0.006744868035190615,,0.0,0.00014937095554045792,0.000543087325564667,0.0002543848606915073,0.0022368114079428275,0.01038127825980692,0.010193897918448819,0.004784688995215313,0.009722222222222217,48.0
115,115.0,133.0,173.0,0.005639097744360902,0.003853564547206166,0.0,0.0,,0.0008028237563054645,0.0016013664994128313,,0.01854860546980571,0.015243465379653112,,0.008823529411764707,17.0,,4.729639266774942e-05,,,0.002744304949143824,,,,0.0
116,116.0,265.0,74.0,0.003207547169811321,0.0027027027027026985,0.0,214.0,,0.0005273430811902886,0.0013683634373289522,,0.013782321475100777,0.005720281613864048,,0.02142857142857143,21.0,0.00023117429483016636,5.953839035410032e-05,,0.005010672913185643,0.0018495826879060407,,0.005295950155763236,,0.0
117,117.0,113.0,140.0,0.003539823008849558,0.004761904761904758,0.0,0.0,,0.0007495088040516301,0.0010647307924984862,,0.01417654543755347,0.02412672623883021,,0.016,25.0,,0.0002931232916127177,2.2029204431017127e-05,,0.003618782842478306,0.0012082976903336176,,0.003333333333333325,40.0
118,118.0,106.0,80.0,0.007075471698113208,0.003333333333333335,259.0,0.0,0.0012157607438914144,0.0005107922702005506,0.016871681118505108,0.021152404580511812,0.021531045476143033,0.037554532599241776,0.007915057915057915,0.03888888888888889,9.0,,0.00010070493454179257,,,0.0006121685201026514,,,,0.0
119,119.0,104.0,154.0,0.004326923076923077,0.004329004329004331,0.0,234.0,,0.0005904183535762489,0.0068562210123008695,,0.013165500218708989,0.09934238520753319,,0.05333333333333333,15.0,0.00022271283600588734,9.15499404925387e-05,,0.003185935820666357,0.0041257929410196265,,0.006837606837606838,,0.0
120,120.0,182.0,59.0,0.004395604395604396,0.009039548022598869,0.0,0.0,,0.00040053715189831334,0.0029714245044660296,,0.009516072879192294,0.06562495022377789,,0.026470588235294117,17.0,,0.0008235615409561846,0.0005140147700570659,,0.011345348044830434,0.007182064442543494,,0.014814814814814788,36.0
121,121.0,95.0,137.0,0.005263157894736842,0.0048661800486618,0.0,0.0,,0.00025472028528671965,0.004566012732981881,,0.045214987102201884,0.03659432903950717,,0.03333333333333334,21.0,,0.00047136525018193047,,,0.0032812373168157956,,,,0.0
122,122.0,110.0,65.0,0.006363636363636363,0.009230769230769237,300.0,137.0,0.0012885662431941925,0.0007177033492822973,0.0032970356926799796,0.031535923819837525,0.02400487408610886,0.0568507988085703,0.0085,0.027500000000000004,20.0,0.00013782609654442414,9.683166782864667e-05,,0.0048344395671639,0.006965190498124622,,0.0072992700729927005,,0.0
123,123.0,99.0,188.0,0.007070707070707071,0.005319148936170214,0.0,0.0,,0.0005316321105794789,,,0.01635772838047412,,,,0.0,,0.0004519669602108375,,,0.0049096336202973925,,,,0.0
124,124.0,212.0,64.0,0.0047169811320754715,0.013541666666666662,0.0,0.0,,0.0004280382152518579,0.0011310134406480978,,0.015239182747574452,0.03424222088793132,,0.010869565217391304,23.0,,0.0008005255538771387,0.00028609356403918343,,0.007094070786997432,0.009053321927573429,,0.008080808080808072,33.0
125,125.0,96.0,131.0,0.003645833333333334,0.008142493638676846,295.0,167.0,0.0008961620884473014,0.0011374521072796935,0.0029358385822568574,0.03170514991715899,0.004353675873273754,0.05163186314330764,0.008813559322033898,0.02647058823529412,17.0,0.00015226344893294982,0.0002959648839587029,,0.005370781106734347,0.008066201294249006,,0.004391217564870258,,0.0
126,126.0,107.0,75.0,0.0032710280373831773,0.00444444444444444,0.0,0.0,,0.000520153105935965,0.004567453115547488,,0.012701473613884308,0.04642567018683994,,0.030000000000000006,10.0,,0.00017959046659953002,,,0.00409181636726547,,,,0.0
127,127.0,114.0,119.0,0.0035087719298245615,0.003921568627450982,0.0,140.0,,0.0003635070737945892,0.004364359173796561,,0.012534382259466714,0.07947951723337587,,0.023214285714285715,28.0,0.0001249820169759747,0.00016819416588387617,0.0005363632383204169,0.0034706098008065525,0.002830473506767974,0.012794287201993512,0.005714285714285711,0.020289855072463774,23.0
128,128.0,199.0,65.0,0.004773869346733669,0.004102564102564104,0.0,0.0,,0.00034504038644523287,0.0006049606775559587,,0.011323881797288644,0.0345168124113824,,0.014705882352941176,17.0,,6.584553412347978e-05,,,0.003471079818385201,,,,0.0
129,129.0,93.0,126.0,0.004838709677419355,0.008994708994708996,268.0,0.0,0.001654612599434768,0.00035451996695483665,0.001068763863682194,0.027309027567279355,0.029620118270834973,0.0530192255618738,0.008955223880597015,0.013333333333333334,15.0,,0.0008062389104685171,,,0.009097451355791816,,,,0.0
130,130.0,103.0,70.0,0.006310679611650487,0.006666666666666669,0.0,149.0,,0.0008956942070610068,0.0022534785238959468,,0.009022580110889399,0.018961548876238805,,0.0175,20.0,0.00028217657833019084,0.0001420658898000289,0.0010377520693635946,0.0077893111188935575,0.0021813515825491866,0.005617684491643887,0.009395973154362412,0.013008130081300799,41.0
131,131.0,85.0,128.0,0.008823529411764706,0.008333333333333333,0.0,0.0,,0.0010818120351588907,0.008326169325309645,,0.027528233064143922,0.08879530263514045,,0.021052631578947368,19.0,,0.0006716940458207452,,,0.003074208725406326,,,,0.0
132,132.0,193.0,59.0,0.005699481865284975,0.005649717514124289,0.0,0.0,,0.0004184572562368936,0.0015356694122574338,,0.01835989948775797,0.027213647441104813,,0.015384615384615385,13.0,,0.00013441548466383335,,,0.0003298487770222268,,,,0.0
133,133.0,82.0,121.0,0.007317073170731709,0.008264462809917352,259.0,156.0,0.0008747404391687513,0.0003467457542089028,,0.018222830001871533,0.044248182124388254,,0.008494208494208495,,0.0,0.00017187621039584786,0.0003173037710252764,0.0007133266196710317,0.004883090960935271,0.0021544867761525343,0.0072193275786090185,0.004700854700854701,0.010101010101010104,33.0
134,134.0,95.0,61.0,0.0073684210526315805,0.0054644808743169425,0.0,0.0,,0.00030884834591014734,0.0015313067150635185,,0.016316787093650868,0.04122664500406175,,0.0125,16.0,,6.603602265035573e-05,,,0.004533088389964801,,,,0.0
135,135.0,94.0,128.0,0.0047872340425531915,0.006249999999999993,0.0,0.0,,0.0016604239873344404,0.0029407810714525773,,0.022009725126893035,0.06855311851250113,,0.025,18.0,,0.0002792988418932528,,,0.0037525395637296836,,,,0.0
136,136.0,199.0,67.0,0.004271356783919598,0.001990049751243776,0.0,163.0,,0.0005092005703046388,0.00102843315184513,,0.011195294098436942,0.03915515840779861,,0.05,10.0,0.0012804354407230975,1.8788234056304625e-05,,0.01421696484331949,0.0030833854678702236,,0.01554192229038855,,0.0
137,137.0,93.0,131.0,0.0032258064516129037,0.004071246819338424,243.0,0.0,0.0021957832000179243,0.00024393575707901566,0.0006856221012300867,0.037555758363895006,0.012303136710253928,0.029109125372326006,0.010905349794238685,0.010000000000000002,15.0,,0.0001297248679689122,0.0003383056394763346,,0.004058404456082378,0.002526197604790418,,0.012500000000000013,32.0
138,138.0,109.0,88.0,0.003211009174311927,0.007575757575757574,0.0,154.0,,0.00032468073061489604,0.003710425489009883,,0.011533101304973212,0.04465746005957212,,0.030000000000000002,15.0,0.0007274950628424949,0.0004591801702828888,,0.0012442647173186063,0.002277101640874096,,0.005194805194805195,,0.0
139,139.0,97.0,122.0,0.006185567010309279,0.005464480874316939,0.0,0.0,,0.00043656956112285693,0.00013443570612354646,,0.02545914393628515,0.054788338297680324,,0.011111111111111112,9.0,,0.00012072210390768168,,,0.003083411631070408,,,,0.0
140,140.0,187.0,44.0,0.003208556149732621,0.004545454545454547,0.0,0.0,,0.00037203464127772876,0.0023478235819433665,,0.018725265750639663,0.04999806583887275,,0.02857142857142857,21.0,,8.010619793097128e-05,0.0003776435045317224,,0.00094291935609301,0.02372398061020816,,0.022222222222222213,30.0
141,141.0,81.0,116.0,0.0030864197530864196,0.005172413793103447,244.0,141.0,0.002118602044965438,0.00016057598231423604,0.01764468642871546,0.01543862890803259,0.015259098795519054,0.09870926978969406,0.010245901639344262,0.03333333333333333,15.0,0.0004571004121045901,6.728131402576661e-05,,0.0024131069168653557,0.003945311347747854,,0.005673758865248226,,0.0
142,142.0,86.0,59.0,0.007558139534883721,0.0022598870056497185,0.0,0.0,,0.0007421319939785305,,,0.03188936958041297,,,,0.0,,2.1335791216481474e-05,,,0.004121297356860138,,,,0.0
143,143.0,88.0,117.0,0.00340909090909091,0.006837606837606837,0.0,0.0,,0.0005499642523235994,0.0037593984962405983,,0.006111070083450263,0.03230822792155042,,0.02142857142857143,14.0,,0.00023669963247002537,0.0010832405787883602,,0.002778326131619541,0.009663004817432791,,0.01578947368421052,38.0
144,144.0,145.0,59.0,0.004827586206896552,0.004519774011299437,0.0,125.0,,0.0006320796044808807,0.0006324588901721382,,0.015858520780227457,0.09053984196145047,,0.01363636363636364,11.0,0.0004330312185297078,8.534316486592587e-05,,0.009166809238665528,0.0014208870394803617,,0.012799999999999992,,0.0
145,145.0,53.0,35.0,0.0037735849056603774,0.005714285714285716,185.0,0.0,0.001147790258498063,0.001398258169822735,0.0003781004234724749,0.03148835269062727,0.015082077770795328,0.08397644191714052,0.010810810810810811,0.0125,8.0,,0.00021219968349877696,,,0.001417573017230843,,,,0.0
146,146.0,61.0,101.0,0.009016393442622951,0.007260726072607255,0.0,104.0,,0.002732240437158471,0.01053639846743294,,0.02497636201408957,0.12416283058037499,,0.07916666666666665,12.0,0.0002662870865287785,0.0003340213175396093,0.00010723210622505704,0.014225669540040807,0.005278692967671449,0.0004118746633716704,0.010897435897435885,0.0024691358024691366,27.0
147,147.0,79.0,30.0,0.004430379746835443,0.002222222222222223,0.0,0.0,,0.0004364906154517685,0.008429118773946361,,0.03175353988215819,0.12574600595721636,,0.06666666666666667,15.0,,3.3568311513931e-05,,,0.0005275163957798699,,,,0.0
148,148.0,186.0,87.0,0.005376344086021506,0.006130268199233714,241.0,0.0,0.0015174221144505279,0.0009676118364134289,0.0028619293592070383,0.035071397833515906,0.02683804582339736,0.03361869649440731,0.011410788381742738,0.015384615384615385,13.0,,0.00011719970830294826,,,0.007770173937838609,,,,0.0
149,149.0,85.0,40.0,0.005294117647058824,0.004999999999999992,0.0,166.0,,0.0016618625671684282,0.012142425028087456,,0.019787833898791032,0.07745670702611115,,0.07857142857142858,7.0,0.0004648503379075214,4.405840886203432e-05,,0.004934193574984286,0.0029512403763900753,,0.006827309236947785,,0.0
150,150.0,79.0,114.0,0.005063291139240506,0.00467836257309941,0.0,0.0,,0.00024121849801281853,0.0015124016938899,,0.006997501259653055,0.008881668020579466,,0.016666666666666666,15.0,,0.00042291655624458947,0.00032485462755416967,,0.0059430012156138886,0.004090896547917977,,0.004301075268817206,31.0
151,151.0,90.0,36.0,0.0077777777777777776,0.0074074074074074,0.0,0.0,,0.0015023190159306286,0.0007057874571486186,,0.016012275476126,0.002075999638956588,,0.01666666666666667,9.0,,0.00010490097348103397,,,0.012510692899914468,,,,0.0
152,152.0,158.0,107.0,0.005379746835443039,0.00934579439252337,200.0,121.0,0.0011327888687235328,0.0004824369960256382,,0.025184809098294073,0.009339427654783086,,0.00875,,0.0,0.0005732274683112358,0.0005694064055867711,,0.009563517592913354,0.009201889945076461,,0.006611570247933879,,0.0
153,153.0,79.0,57.0,0.004430379746835443,0.0070175438596491255,0.0,0.0,,0.0003407689892562054,0.0013006654567453099,,0.017059301380991067,0.03631194151096671,,0.005,10.0,,0.0009783396053073272,0.0008969033232628398,,0.002352437981180496,0.03689050470487597,,0.03333333333333336,24.0
154,154.0,77.0,94.0,0.004545454545454546,0.008510638297872337,0.0,0.0,,0.00040854487315467296,0.00015124016938899,,0.012950088092248938,0.012726780395342497,,0.004166666666666667,12.0,,9.641961817831211e-05,,,0.009380175818575618,,,,0.0
155,155.0,92.0,49.0,0.004891304347826087,0.0027210884353741508,0.0,112.0,,0.001282253610037086,0.0005185377236193936,,0.028926641472115287,0.0009864221886967642,,0.0035714285714285718,14.0,0.0005507301107754287,0.00011303615101629781,,0.008277450201637542,0.0023480735322358184,,0.013690476190476178,,0.0
156,156.0,149.0,92.0,0.0050335570469798654,0.00579710144927536,238.0,0.0,0.0021936179190369435,0.0019407463347097208,0.001987727940541005,0.043302075772092115,0.019076540598302247,0.11564349541603812,0.011344537815126052,0.017857142857142856,14.0,,0.00015871973378869488,0.0004755510797806871,,0.004437553464499569,0.0029623293096346986,,0.01728395061728394,27.0
157,157.0,74.0,32.0,0.00472972972972973,0.020833333333333336,0.0,92.0,,0.0009851048871012576,0.0022181891510385174,,0.01774540584451226,0.022260583085093405,,0.025000000000000005,12.0,0.0010494658259993875,0.0010463872104733126,,0.0049071112433518044,0.021880346449957233,,0.00579710144927536,,0.0
158,158.0,74.0,65.0,0.00472972972972973,0.011282051282051273,0.0,0.0,,0.0008461274341492119,0.003115547489413193,,0.02111006213362023,0.014947197400487406,,0.030000000000000006,10.0,,0.0007165543419319858,,,0.0062446535500427745,,,,0.0
159,159.0,55.0,33.0,0.011818181818181818,0.010101010101010104,0.0,0.0,,0.0014574052686575371,0.0012704174228675177,,0.043955394727139795,0.035337124289195755,,0.025,10.0,,8.010619793097155e-05,0.00038963218721526906,,0.0009915234466132657,0.005264980243594443,,0.006349206349206352,21.0
160,160.0,143.0,97.0,0.005944055944055945,0.0034364261168384896,177.0,101.0,0.0017123463246075446,0.0008164853899881119,0.01436781609195402,0.030114233524715556,0.019936602796066644,0.05247258326563764,0.011299435028248588,0.037500000000000006,8.0,0.0012538262889733092,0.00019985257628139252,,0.005985906546172149,0.010567230781441537,,0.012541254125412538,,0.0
161,161.0,71.0,36.0,0.0014084507042253522,0.003703703703703705,0.0,0.0,,8.946601569489535e-05,,,0.002997677372112448,,,,0.0,,0.00023427884077430888,,,0.0003089059975287528,,,,0.0
162,162.0,51.0,75.0,0.004901960784313725,0.004444444444444441,0.0,0.0,,0.0003914451443009146,0.006614236741278484,,0.01709115815294438,0.030517194692661807,,0.030000000000000006,15.0,,6.881503860355831e-05,,,0.008571428571428561,,,,0.0
163,163.0,69.0,32.0,0.006521739130434783,0.008333333333333325,0.0,97.0,,0.0007233225492516903,0.0021845802245076284,,0.01013079975040911,0.06507807563859555,,0.022222222222222223,9.0,0.0003971096645591304,0.00036584214501510573,0.0023539778449144016,0.005802827335020671,0.00987088323353293,0.02228400342172798,0.005498281786941579,0.016666666666666635,20.0
164,164.0,140.0,63.0,0.007500000000000001,0.011640211640211638,178.0,0.0,0.0014869117777007417,0.0008577478178204138,0.0028951689568749482,0.02312414619824021,0.020363815713125216,0.023093884182430073,0.011235955056179775,0.04642857142857143,14.0,,0.0005295001518566465,,,0.012105041617445385,,,,0.0
165,165.0,44.0,33.0,0.018181818181818184,0.004040404040404042,0.0,138.0,,0.0015124016938898967,0.0007678347061287176,,0.03374319966522045,0.06533150034368561,,0.019230769230769232,13.0,0.00028368871958783933,0.00020217278525435636,,0.006110449907638138,0.0029356870674235934,,0.0072463768115942,,0.0
166,166.0,55.0,91.0,0.008181818181818182,0.008058608058608058,0.0,0.0,,0.0009129406588571738,0.0037161870192723143,,0.021689683184402925,0.006962980155506558,,0.014285714285714287,7.0,,0.0007179376514723947,0.000433590690388274,,0.003966948363868805,0.024106548807147594,,0.029629629629629617,18.0
167,167.0,55.0,29.0,0.005454545454545454,0.004597701149425289,175.0,0.0,0.001495117103102584,0.00014849034812737177,0.0017812731061369904,0.026687865072916327,0.02148290377372426,0.028296777687516903,0.014857142857142857,0.022222222222222223,9.0,,0.0004601173733375017,,,0.00016223710215037897,,,,0.0
168,168.0,113.0,73.0,0.007964601769911506,0.002739726027397261,0.0,122.0,,0.0006852651922757765,0.01910667473280911,,0.033285544147998225,0.03836086289371788,,0.03333333333333333,6.0,0.00026620771630924675,0.000139676364689815,,0.00799513385407172,0.0029881528528071005,,0.008196721311475409,,0.0
169,169.0,61.0,39.0,0.009016393442622951,0.00341880341880342,0.0,0.0,,0.0008082671347673869,0.0014787927673590112,,0.011313891525900566,0.007220868309414211,,0.005555555555555556,9.0,,1.936633356572933e-05,0.0007049345417925468,,0.00027966045930117797,0.00239520958083832,,0.004444444444444446,15.0
170,170.0,68.0,64.0,0.0029411764705882353,0.009375000000000001,0.0,0.0,,0.00018237785132201706,0.0021173623714458517,,0.0011289243560949967,0.054659394220726465,,0.021428571428571432,7.0,,0.0015774483887210473,,,0.002252192044482463,,,,0.0
171,171.0,71.0,52.0,0.008450704225352114,0.00512820512820513,146.0,105.0,0.0009343741971840324,0.0009500438809505558,,0.03169268775803166,0.019298024812839657,,0.008904109589041094,,0.0,0.000437586917949456,0.00014282671004725407,,0.011369098537618635,0.004602059617029668,,0.007619047619047614,,0.0
172,172.0,134.0,61.0,0.0052238805970149255,0.006557377049180331,0.0,0.0,,0.0013476176287347292,0.03454997647375146,,0.018619332258284122,0.046434696272226676,,0.05555555555555555,9.0,,0.00022906245356842182,0.002114803625377645,,0.008052980689674518,0.012053036783575692,,0.021333333333333312,25.0
173,173.0,46.0,42.0,0.010869565217391304,0.006349206349206352,0.0,0.0,,0.003011652068702492,0.00315443781868464,,0.05551925499476037,0.21695485667865838,,0.028571428571428574,7.0,,0.0002817340430633482,,,0.006655057232473818,,,,0.0
174,174.0,54.0,64.0,0.00925925925925926,0.008333333333333331,0.0,113.0,,0.0010026663081714494,0.00013443570612354667,,0.03468273309865512,0.018864518458344668,,0.005555555555555556,9.0,0.0008399504496074289,0.0003088022406847943,,0.015702476210663376,0.005884436484174508,,0.011799410029498518,,0.0
175,175.0,39.0,29.0,0.003846153846153847,0.011494252873563223,161.0,0.0,0.0017998519537223872,6.98031551026107e-05,0.0017140552530752167,0.03471651084055281,0.00020829427815617898,0.060384511237476325,0.011180124223602487,0.016666666666666666,6.0,,0.00029082890578879794,,,0.003244742043007578,,,,0.0
176,176.0,121.0,47.0,0.006198347107438017,0.011347517730496432,0.0,90.0,,0.0006099603525770829,0.008725394387826333,,0.01653452030085734,0.04958445291507839,,0.019230769230769232,13.0,2.7973592928275727e-05,0.0003374686636240922,0.0005245048674051695,0.003074802775401574,0.006893507817192369,0.0018653169850774652,0.002962962962962964,0.011111111111111092,18.0
177,177.0,56.0,22.0,0.0062499999999999995,0.006060606060606063,0.0,0.0,,0.0005725520698297464,0.013838475499092598,,0.021208077056980395,0.02267320413136681,,0.05,8.0,,0.00029753730660075087,,,0.003878606423516603,,,,0.0
178,178.0,67.0,67.0,0.004477611940298508,0.006965174129353236,0.0,0.0,,0.0003882583452971073,0.011267392619479738,,0.016968366938661692,0.21624695369618202,,0.075,4.0,,0.00032503644917406915,,,0.0027929216194476675,,,,0.0
179,179.0,57.0,42.0,0.0035087719298245615,0.006349206349206342,112.0,104.0,0.0011018926626912109,0.00015389350569405965,0.0016852476017630285,0.052640613515920566,0.018741003605683565,0.13804108158291756,0.018303571428571426,0.03571428571428571,7.0,0.0001355643349601054,0.00011389248549369405,0.0005664652567975831,0.005122310324406136,0.0030602061183754923,0.014983426005132614,0.005128205128205127,0.01666666666666665,32.0
180,180.0,97.0,30.0,0.004123711340206186,0.004444444444444446,0.0,0.0,,0.0008949676003018579,,,0.012030282981734747,,,,0.0,,0.00037764350453172205,,,0.00047048759623609935,,,,0.0
181,181.0,54.0,50.0,0.004629629629629629,0.010666666666666668,0.0,0.0,,0.00023526248571620556,0.0,,0.0019531445878538892,0.0,,0.0,11.0,,0.0007880161127895254,,,0.009071856287425139,,,,0.0
182,182.0,37.0,45.0,0.00945945945945946,0.0,0.0,112.0,,0.0004659832246039145,0.0022469968023507043,,0.025665795771400986,0.17583459053808756,,0.03571428571428571,7.0,0.00026524960437347163,0.0,0.00014266532393420668,0.0052547965293902,0.0,0.0035928143712574802,0.010119047619047621,0.008888888888888892,15.0
183,183.0,32.0,55.0,0.009375000000000001,0.004848484848484843,102.0,0.0,0.003140457634959608,0.0004631730187537809,0.009283819628647215,0.03811530027662589,0.028381397238017858,0.04384594555189652,0.01764705882352941,0.05,13.0,,0.00011901492264030039,,,0.015887705109261997,,,,0.0
184,184.0,100.0,29.0,0.007000000000000001,0.011494252873563222,0.0,144.0,,0.0008197217180883233,0.004416212946158496,,0.026049282426212024,0.09821283509341992,,0.025,10.0,6.818563276267208e-05,0.0002126957669201655,,0.003718752970249974,0.012167782661278444,,0.004166666666666666,,0.0
